"id","site","date","obs","frcs","forecastor"
13272,"BELEHRAD",1167220800,2.7,0,"AS"
13272,"BELEHRAD",1167307200,NA,0,"AS"
13272,"BELEHRAD",1167393600,1.5,0,"PB"
13272,"BELEHRAD",1167480000,4.4,3,"RC"
13272,"BELEHRAD",1167566400,4.9,2,"JK"
14241,"ZAHREB",1157112000,23.5,20,"JA"
14241,"ZAHREB",1157198400,24.8,25,"JK"
14241,"ZAHREB",1157284800,27.5,25,"PV"
14241,"ZAHREB",1157371200,30.9,28,"JK"
14241,"ZAHREB",1157457600,29,29,"LU"
14241,"ZAHREB",1157544000,27.4,25,"PB"
14241,"ZAHREB",1157630400,27,24,"PZ"
14241,"ZAHREB",1157716800,23.7,18,"JK"
14241,"ZAHREB",1157803200,21.7,25,"LX"
14241,"ZAHREB",1157889600,22.5,24,"JC"
14241,"ZAHREB",1157976000,23.7,26,"LU"
14241,"ZAHREB",1158062400,24.1,21,"PZ"
14241,"ZAHREB",1158148800,24,24,"LX"
14241,"ZAHREB",1158235200,25.5,24,"RC"
14241,"ZAHREB",1158321600,NA,19,"RC"
14241,"ZAHREB",1158408000,18.4,19,"PV"
14241,"ZAHREB",1158494400,23,21,"JC"
14241,"ZAHREB",1158580800,19,18,"RC"
14241,"ZAHREB",1158667200,21.1,21,"JA"
14241,"ZAHREB",1158753600,23.9,21,"JK"
14241,"ZAHREB",1158840000,24.3,21,"ML"
14241,"ZAHREB",1158926400,23.9,24,"ML"
14241,"ZAHREB",1159012800,21.2,22,"JC"
14241,"ZAHREB",1159099200,23,19,"PZ"
14241,"ZAHREB",1159185600,23.6,19,"PB"
14241,"ZAHREB",1159272000,NA,23,"LU"
14241,"ZAHREB",1159358400,21.2,20,"PZ"
14241,"ZAHREB",1159444800,23.6,20,"JC"
14241,"ZAHREB",1159531200,24.8,21,"RC"
14241,"ZAHREB",1159617600,24.7,23,"PV"
14241,"ZAHREB",1159704000,25.2,22,"PB"
14241,"ZAHREB",1159790400,25.6,23,"LX"
14241,"ZAHREB",1159876800,26.1,27,"LU"
14241,"ZAHREB",1159963200,23.2,23,"RC"
14241,"ZAHREB",1160049600,17.8,16,"LU"
14241,"ZAHREB",1160136000,20.4,19,"JK"
14241,"ZAHREB",1160222400,19.1,18,"PV"
14241,"ZAHREB",1160308800,18.9,18,"RC"
14241,"ZAHREB",1160395200,20.1,20,"JA"
14241,"ZAHREB",1160481600,20.3,19,"JC"
14241,"ZAHREB",1160568000,20.7,20,"JK"
14241,"ZAHREB",1160654400,19.3,17,"PB"
14241,"ZAHREB",1160740800,19.6,21,"PV"
14241,"ZAHREB",1160827200,19,19,"LU"
14241,"ZAHREB",1160913600,18.7,16,"PZ"
14241,"ZAHREB",1.161e+09,15.5,15,"JA"
14241,"ZAHREB",1161086400,13.7,13,"RC"
14241,"ZAHREB",1161172800,12.7,14,"JA"
14241,"ZAHREB",1161259200,18.9,13,"PZ"
14241,"ZAHREB",1161345600,15.2,13,"JK"
14241,"ZAHREB",1161432000,19.6,17,"JA"
14241,"ZAHREB",1161518400,18.6,22,"JC"
14241,"ZAHREB",1161604800,21.6,20,"LX"
14241,"ZAHREB",1161691200,24.4,21,"JC"
14241,"ZAHREB",1161777600,22.6,19,"PB"
14241,"ZAHREB",1161864000,24.3,20,"JK"
14241,"ZAHREB",1161950400,25.7,23,"JA"
14241,"ZAHREB",1162036800,22,20,"PV"
14241,"ZAHREB",1162123200,17.6,16,"PZ"
14241,"ZAHREB",1162209600,12.3,11,"JC"
14241,"ZAHREB",1162296000,13.1,16,"LU"
14241,"ZAHREB",1162382400,9.2,8,"RC"
14241,"ZAHREB",1162468800,7.1,3,"AS"
14241,"ZAHREB",1162555200,7.2,2,"0"
14241,"ZAHREB",1162641600,8.3,2,"PV"
14241,"ZAHREB",1162728000,10.8,6,"JK"
14241,"ZAHREB",1162814400,12.9,10,"RC"
14241,"ZAHREB",1162900800,15.1,12,"PV"
14241,"ZAHREB",1162987200,19.7,14,"AS"
14241,"ZAHREB",1163073600,19.6,14,"LU"
14241,"ZAHREB",1163160000,13.5,12,"PV"
14241,"ZAHREB",1163246400,12.7,10,"MV"
14241,"ZAHREB",1163332800,13.4,9,"JK"
14241,"ZAHREB",1163419200,10,10,"RC"
14241,"ZAHREB",1163505600,18.2,13,"LX"
14241,"ZAHREB",1163592000,19.8,15,"RC"
14241,"ZAHREB",1163678400,19.4,15,"RC"
14241,"ZAHREB",1163764800,20.1,18,"JK"
14241,"ZAHREB",1163851200,18.9,13,"JC"
14241,"ZAHREB",1163937600,17,17,"JK"
14241,"ZAHREB",1164024000,11,13,"RC"
14241,"ZAHREB",1164110400,10.1,15,"JA"
14241,"ZAHREB",1164196800,9.9,7,"PB"
14241,"ZAHREB",1164283200,11.7,8,"JC"
14241,"ZAHREB",1164369600,15.4,12,"PV"
14241,"ZAHREB",1164456000,17.4,14,"JA"
14241,"ZAHREB",1164542400,19.9,15,"JK"
14241,"ZAHREB",1164628800,9.4,15,"LU"
14241,"ZAHREB",1164715200,8.8,18,"LU"
14241,"ZAHREB",1164801600,8.4,8,"JC"
14241,"ZAHREB",1164888000,9.8,10,"JA"
14241,"ZAHREB",1164974400,8.6,8,"LU"
14241,"ZAHREB",1165060800,11.3,9,"LU"
14241,"ZAHREB",1165147200,9.7,8,"LU"
14241,"ZAHREB",1165233600,14.7,10,"RC"
14241,"ZAHREB",1165320000,13.5,10,"JK"
14241,"ZAHREB",1165406400,18.8,13,"PB"
14241,"ZAHREB",1165492800,13.1,13,"JA"
14241,"ZAHREB",1165579200,19.7,16,"LX"
14241,"ZAHREB",1165665600,16.4,12,"PZ"
14241,"ZAHREB",1165752000,7.9,10,"RC"
14241,"ZAHREB",1165838400,8.4,9,"JK"
14241,"ZAHREB",1165924800,1.4,4,"PV"
14241,"ZAHREB",1166011200,NA,9,"JK"
14241,"ZAHREB",1166097600,0.3,3,"LX"
14241,"ZAHREB",1166184000,0.7,4,"LU"
14241,"ZAHREB",1166270400,2.4,6,"LU"
14241,"ZAHREB",1166356800,NA,5,"PV"
14241,"ZAHREB",1166443200,4.8,1,"PZ"
14241,"ZAHREB",1166529600,3.5,3,"LX"
14241,"ZAHREB",1166616000,5.3,3,"PV"
14241,"ZAHREB",1166702400,4.8,2,"RC"
14241,"ZAHREB",1166788800,4.2,1,"PZ"
14241,"ZAHREB",1166875200,7,4,"AS"
14241,"ZAHREB",1166961600,1.2,3,"RC"
14241,"ZAHREB",1167048000,4.9,4,"JC"
14241,"ZAHREB",1167134400,5.1,2,"LU"
14241,"ZAHREB",1167220800,3.3,5,"AS"
14241,"ZAHREB",1167307200,-0.8,2,"AS"
14241,"ZAHREB",1167393600,5.4,1,"PB"
14241,"ZAHREB",1167480000,-0.6,3,"RC"
14241,"ZAHREB",1167566400,10.4,5,"JK"
14307,"PULA",1157112000,24.1,23,"JA"
14307,"PULA",1157198400,25.9,25,"JK"
14307,"PULA",1157284800,26,25,"PV"
14307,"PULA",1157371200,26.9,27,"JK"
14307,"PULA",1157457600,27.4,29,"LU"
14307,"PULA",1157544000,29.8,29,"PB"
14307,"PULA",1157630400,28.5,28,"PZ"
14307,"PULA",1157716800,28.3,25,"JK"
14307,"PULA",1157803200,24.1,25,"LX"
14307,"PULA",1157889600,26.1,27,"JC"
14307,"PULA",1157976000,26.4,28,"LU"
14307,"PULA",1158062400,26.4,24,"PZ"
14307,"PULA",1158148800,26.5,25,"LX"
14307,"PULA",1158235200,23.8,23,"RC"
14307,"PULA",1158321600,NA,21,"RC"
14307,"PULA",1158408000,24.7,19,"PV"
14307,"PULA",1158494400,22.2,19,"JC"
14307,"PULA",1158580800,23.2,21,"RC"
14307,"PULA",1158667200,24.3,22,"JA"
14307,"PULA",1158753600,25.8,23,"JK"
14307,"PULA",1158840000,25.9,24,"ML"
14307,"PULA",1158926400,24.9,26,"ML"
14307,"PULA",1159012800,23.1,25,"JC"
14307,"PULA",1159099200,23.5,22,"PZ"
14307,"PULA",1159185600,22.1,21,"PB"
14307,"PULA",1159272000,NA,24,"LU"
14307,"PULA",1159358400,24.6,22,"PZ"
14307,"PULA",1159444800,25.1,24,"JC"
14307,"PULA",1159531200,24.8,24,"RC"
14307,"PULA",1159617600,22.6,25,"PV"
14307,"PULA",1159704000,24.6,22,"PB"
14307,"PULA",1159790400,24.5,23,"LX"
14307,"PULA",1159876800,23.4,24,"LU"
14307,"PULA",1159963200,24.6,23,"RC"
14307,"PULA",1160049600,22,21,"LU"
14307,"PULA",1160136000,21.3,21,"JK"
14307,"PULA",1160222400,21.1,19,"PV"
14307,"PULA",1160308800,21.6,21,"RC"
14307,"PULA",1160395200,22.8,21,"JA"
14307,"PULA",1160481600,24.2,21,"JC"
14307,"PULA",1160568000,21.8,22,"JK"
14307,"PULA",1160654400,21.9,21,"PB"
14307,"PULA",1160740800,21.9,23,"PV"
14307,"PULA",1160827200,20.5,21,"LU"
14307,"PULA",1160913600,21,19,"PZ"
14307,"PULA",1.161e+09,18.4,18,"JA"
14307,"PULA",1161086400,18.3,17,"RC"
14307,"PULA",1161172800,18,17,"JA"
14307,"PULA",1161259200,17.9,18,"PZ"
14307,"PULA",1161345600,17.5,18,"JK"
14307,"PULA",1161432000,19.6,17,"JA"
14307,"PULA",1161518400,20.1,17,"JC"
14307,"PULA",1161604800,19.9,19,"LX"
14307,"PULA",1161691200,20.8,20,"JC"
14307,"PULA",1161777600,23.2,20,"PB"
14307,"PULA",1161864000,21.7,20,"JK"
14307,"PULA",1161950400,20.8,25,"JA"
14307,"PULA",1162036800,23,23,"PV"
14307,"PULA",1162123200,21,20,"PZ"
14307,"PULA",1162209600,19,15,"JC"
14307,"PULA",1162296000,19.7,18,"LU"
14307,"PULA",1162382400,17.5,16,"RC"
14307,"PULA",1162468800,12.2,8,"AS"
14307,"PULA",1162555200,10.6,8,"0"
14307,"PULA",1162641600,10.5,8,"PV"
14307,"PULA",1162728000,14.1,11,"JK"
14307,"PULA",1162814400,15.1,14,"RC"
14307,"PULA",1162900800,16.7,15,"PV"
14307,"PULA",1162987200,17.5,15,"AS"
14307,"PULA",1163073600,16.9,15,"LU"
14307,"PULA",1163160000,16.4,13,"PV"
14307,"PULA",1163246400,14.9,16,"MV"
14307,"PULA",1163332800,15.5,14,"JK"
14307,"PULA",1163419200,16.2,14,"RC"
14307,"PULA",1163505600,17.6,15,"LX"
14307,"PULA",1163592000,18,16,"RC"
14307,"PULA",1163678400,18.1,14,"RC"
14307,"PULA",1163764800,19,16,"JK"
14307,"PULA",1163851200,17.6,15,"JC"
14307,"PULA",1163937600,15.7,17,"JK"
14307,"PULA",1164024000,14.7,13,"RC"
14307,"PULA",1164110400,14.6,13,"JA"
14307,"PULA",1164196800,13.4,12,"PB"
14307,"PULA",1164283200,15.9,13,"JC"
14307,"PULA",1164369600,16.5,13,"PV"
14307,"PULA",1164456000,16.9,17,"JA"
14307,"PULA",1164542400,14.2,16,"JK"
14307,"PULA",1164628800,14.6,15,"LU"
14307,"PULA",1164715200,15.3,13,"LU"
14307,"PULA",1164801600,12.9,13,"JC"
14307,"PULA",1164888000,15.7,15,"JA"
14307,"PULA",1164974400,13.3,12,"LU"
14307,"PULA",1165060800,12.7,13,"LU"
14307,"PULA",1165147200,12.3,13,"LU"
14307,"PULA",1165233600,13.9,12,"RC"
14307,"PULA",1165320000,12.4,13,"JK"
14307,"PULA",1165406400,15.8,14,"PB"
14307,"PULA",1165492800,17.2,13,"JA"
14307,"PULA",1165579200,16,14,"LX"
14307,"PULA",1165665600,15.1,13,"PZ"
14307,"PULA",1165752000,13.7,11,"RC"
14307,"PULA",1165838400,12.9,12,"JK"
14307,"PULA",1165924800,11.9,9,"PV"
14307,"PULA",1166011200,14.3,12,"JK"
14307,"PULA",1166097600,14.7,10,"LX"
14307,"PULA",1166184000,12.7,13,"LU"
14307,"PULA",1166270400,13.4,10,"LU"
14307,"PULA",1166356800,NA,7,"PV"
14307,"PULA",1166443200,11.3,6,"PZ"
14307,"PULA",1166529600,8.5,8,"LX"
14307,"PULA",1166616000,7.7,8,"PV"
14307,"PULA",1166702400,10.3,7,"RC"
14307,"PULA",1166788800,9.1,7,"PZ"
14307,"PULA",1166875200,12.4,8,"AS"
14307,"PULA",1166961600,14.7,9,"RC"
14307,"PULA",1167048000,13.6,10,"JC"
14307,"PULA",1167134400,9.3,10,"LU"
14307,"PULA",1167220800,10,8,"AS"
14307,"PULA",1167307200,8.9,7,"AS"
14307,"PULA",1167393600,6.6,6,"PB"
14307,"PULA",1167480000,7.5,8,"RC"
14307,"PULA",1167566400,10.7,8,"JK"
14444,"SPLIT",1157112000,26.4,24,"JA"
14444,"SPLIT",1157198400,26.1,25,"JK"
14444,"SPLIT",1157284800,26.7,26,"PV"
14444,"SPLIT",1157371200,28,26,"JK"
14444,"SPLIT",1157457600,29.9,31,"LU"
14444,"SPLIT",1157544000,32.1,26,"PB"
14444,"SPLIT",1157630400,31.3,25,"PZ"
14444,"SPLIT",1157716800,31.2,27,"JK"
14444,"SPLIT",1157803200,27.8,26,"LX"
14444,"SPLIT",1157889600,27.7,29,"JC"
14444,"SPLIT",1157976000,28.3,28,"LU"
14444,"SPLIT",1158062400,28.4,23,"PZ"
14444,"SPLIT",1158148800,27.7,28,"LX"
14444,"SPLIT",1158235200,26.2,25,"RC"
14444,"SPLIT",1158321600,NA,23,"RC"
14444,"SPLIT",1158408000,22.7,21,"PV"
14444,"SPLIT",1158494400,24.3,22,"JC"
14444,"SPLIT",1158580800,22.3,21,"RC"
14444,"SPLIT",1158667200,25.9,23,"JA"
14444,"SPLIT",1158753600,27,23,"JK"
14444,"SPLIT",1158840000,27.9,25,"ML"
14444,"SPLIT",1158926400,27.8,27,"ML"
14444,"SPLIT",1159012800,25.3,27,"JC"
14444,"SPLIT",1159099200,23.9,22,"PZ"
14444,"SPLIT",1159185600,23.9,22,"PB"
14444,"SPLIT",1159272000,NA,22,"LU"
14444,"SPLIT",1159358400,26.9,23,"PZ"
14444,"SPLIT",1159444800,26.8,24,"JC"
14444,"SPLIT",1159531200,25.5,26,"RC"
14444,"SPLIT",1159617600,24.5,27,"PV"
14444,"SPLIT",1159704000,25.2,22,"PB"
14444,"SPLIT",1159790400,NA,24,"LX"
14444,"SPLIT",1159876800,25.5,27,"LU"
14444,"SPLIT",1159963200,23.5,24,"RC"
14444,"SPLIT",1160049600,23.8,22,"LU"
14444,"SPLIT",1160136000,24.2,21,"JK"
14444,"SPLIT",1160222400,23.3,23,"PV"
14444,"SPLIT",1160308800,22,23,"RC"
14444,"SPLIT",1160395200,25.9,23,"JA"
14444,"SPLIT",1160481600,25,22,"JC"
14444,"SPLIT",1160568000,24.2,23,"JK"
14444,"SPLIT",1160654400,24.6,20,"PB"
14444,"SPLIT",1160740800,24.1,25,"PV"
14444,"SPLIT",1160827200,23.9,23,"LU"
14444,"SPLIT",1160913600,22.9,20,"PZ"
14444,"SPLIT",1.161e+09,18.9,20,"JA"
14444,"SPLIT",1161086400,19.8,18,"RC"
14444,"SPLIT",1161172800,19.9,18,"JA"
14444,"SPLIT",1161259200,19.8,18,"PZ"
14444,"SPLIT",1161345600,19.5,18,"JK"
14444,"SPLIT",1161432000,20.2,18,"JA"
14444,"SPLIT",1161518400,22.6,19,"JC"
14444,"SPLIT",1161604800,22.4,20,"LX"
14444,"SPLIT",1161691200,23.2,22,"JC"
14444,"SPLIT",1161777600,25,21,"PB"
14444,"SPLIT",1161864000,22.7,21,"JK"
14444,"SPLIT",1161950400,25.3,26,"JA"
14444,"SPLIT",1162036800,26.2,23,"PV"
14444,"SPLIT",1162123200,24.2,22,"PZ"
14444,"SPLIT",1162209600,19.9,16,"JC"
14444,"SPLIT",1162296000,20.5,19,"LU"
14444,"SPLIT",1162382400,17.6,14,"RC"
14444,"SPLIT",1162468800,12.9,12,"AS"
14444,"SPLIT",1162555200,9.4,9,"0"
14444,"SPLIT",1162641600,11,8,"PV"
14444,"SPLIT",1162728000,15.4,10,"JK"
14444,"SPLIT",1162814400,18.6,16,"RC"
14444,"SPLIT",1162900800,19,17,"PV"
14444,"SPLIT",1162987200,18.6,16,"AS"
14444,"SPLIT",1163073600,14.9,16,"LU"
14444,"SPLIT",1163160000,15.7,15,"PV"
14444,"SPLIT",1163246400,16,17,"MV"
14444,"SPLIT",1163332800,13.7,13,"JK"
14444,"SPLIT",1163419200,15.8,15,"RC"
14444,"SPLIT",1163505600,17.9,14,"LX"
14444,"SPLIT",1163592000,17.9,17,"RC"
14444,"SPLIT",1163678400,18.1,17,"RC"
14444,"SPLIT",1163764800,18.5,16,"JK"
14444,"SPLIT",1163851200,19.2,17,"JC"
14444,"SPLIT",1163937600,19.8,16,"JK"
14444,"SPLIT",1164024000,15.7,16,"RC"
14444,"SPLIT",1164110400,18.5,15,"JA"
14444,"SPLIT",1164196800,15.9,15,"PB"
14444,"SPLIT",1164283200,15.3,13,"JC"
14444,"SPLIT",1164369600,17.2,16,"PV"
14444,"SPLIT",1164456000,17.9,17,"JA"
14444,"SPLIT",1164542400,18.4,16,"JK"
14444,"SPLIT",1164628800,18.8,16,"LU"
14444,"SPLIT",1164715200,16,17,"LU"
14444,"SPLIT",1164801600,17.1,15,"JC"
14444,"SPLIT",1164888000,18.4,17,"JA"
14444,"SPLIT",1164974400,16.2,15,"LU"
14444,"SPLIT",1165060800,15.6,14,"LU"
14444,"SPLIT",1165147200,12.8,14,"LU"
14444,"SPLIT",1165233600,16.1,14,"RC"
14444,"SPLIT",1165320000,17.7,14,"JK"
14444,"SPLIT",1165406400,16.8,14,"PB"
14444,"SPLIT",1165492800,15.9,17,"JA"
14444,"SPLIT",1165579200,17.4,16,"LX"
14444,"SPLIT",1165665600,17.4,15,"PZ"
14444,"SPLIT",1165752000,17.5,14,"RC"
14444,"SPLIT",1165838400,14.1,13,"JK"
14444,"SPLIT",1165924800,15.1,13,"PV"
14444,"SPLIT",1166011200,12.6,13,"JK"
14444,"SPLIT",1166097600,17.3,13,"LX"
14444,"SPLIT",1166184000,15.6,14,"LU"
14444,"SPLIT",1166270400,15.3,13,"LU"
14444,"SPLIT",1166356800,NA,11,"PV"
14444,"SPLIT",1166443200,14.4,12,"PZ"
14444,"SPLIT",1166529600,10,10,"LX"
14444,"SPLIT",1166616000,11.5,9,"PV"
14444,"SPLIT",1166702400,10.8,9,"RC"
14444,"SPLIT",1166788800,12.6,10,"PZ"
14444,"SPLIT",1166875200,14.1,10,"AS"
14444,"SPLIT",1166961600,14.4,11,"RC"
14444,"SPLIT",1167048000,17.3,12,"JC"
14444,"SPLIT",1167134400,13.7,10,"LU"
14444,"SPLIT",1167220800,12.1,9,"AS"
14444,"SPLIT",1167307200,11,9,"AS"
14444,"SPLIT",1167393600,14,10,"PB"
14444,"SPLIT",1167480000,12.8,10,"RC"
14444,"SPLIT",1167566400,10.3,10,"JK"
14447,"HVAR",1157112000,25.5,25,"JA"
14447,"HVAR",1157198400,27.4,26,"JK"
14447,"HVAR",1157284800,27.5,27,"PV"
14447,"HVAR",1157371200,28.1,27,"JK"
14447,"HVAR",1157457600,28.5,30,"LU"
14447,"HVAR",1157544000,31.7,30,"PB"
14447,"HVAR",1157630400,31,29,"PZ"
14447,"HVAR",1157716800,29.6,30,"JK"
14447,"HVAR",1157803200,29,24,"LX"
14447,"HVAR",1157889600,28.5,28,"JC"
14447,"HVAR",1157976000,29.2,29,"LU"
14447,"HVAR",1158062400,28.5,26,"PZ"
14447,"HVAR",1158148800,27.3,26,"LX"
14447,"HVAR",1158235200,NA,25,"RC"
14447,"HVAR",1158321600,NA,24,"RC"
14447,"HVAR",1158408000,24.6,21,"PV"
14447,"HVAR",1158494400,26,22,"JC"
14447,"HVAR",1158580800,22.5,22,"RC"
14447,"HVAR",1158667200,24.5,22,"JA"
14447,"HVAR",1158753600,27.2,25,"JK"
14447,"HVAR",1158840000,28,25,"ML"
14447,"HVAR",1158926400,27,27,"ML"
14447,"HVAR",1159012800,26.6,27,"JC"
14447,"HVAR",1159099200,25.5,23,"PZ"
14447,"HVAR",1159185600,23.3,23,"PB"
14447,"HVAR",1159272000,25.5,22,"LU"
14447,"HVAR",1159358400,29.3,26,"PZ"
14447,"HVAR",1159444800,27.5,25,"JC"
14447,"HVAR",1159531200,27.3,26,"RC"
14447,"HVAR",1159617600,26.1,26,"PV"
14447,"HVAR",1159704000,26.1,23,"PB"
14447,"HVAR",1159790400,25.5,25,"LX"
14447,"HVAR",1159876800,NA,28,"LU"
14447,"HVAR",1159963200,23.1,25,"RC"
14447,"HVAR",1160049600,23.3,22,"LU"
14447,"HVAR",1160136000,24.4,22,"JK"
14447,"HVAR",1160222400,22.6,23,"PV"
14447,"HVAR",1160308800,24,24,"RC"
14447,"HVAR",1160395200,26.6,23,"JA"
14447,"HVAR",1160481600,24.7,23,"JC"
14447,"HVAR",1160568000,25.4,25,"JK"
14447,"HVAR",1160654400,25.5,22,"PB"
14447,"HVAR",1160740800,25.3,25,"PV"
14447,"HVAR",1160827200,22.7,24,"LU"
14447,"HVAR",1160913600,23.2,21,"PZ"
14447,"HVAR",1.161e+09,22,21,"JA"
14447,"HVAR",1161086400,21.5,18,"RC"
14447,"HVAR",1161172800,22,19,"JA"
14447,"HVAR",1161259200,20.3,19,"PZ"
14447,"HVAR",1161345600,19.5,19,"JK"
14447,"HVAR",1161432000,20.2,18,"JA"
14447,"HVAR",1161518400,22.6,20,"JC"
14447,"HVAR",1161604800,22.1,21,"LX"
14447,"HVAR",1161691200,20.8,22,"JC"
14447,"HVAR",1161777600,23.5,23,"PB"
14447,"HVAR",1161864000,22.9,23,"JK"
14447,"HVAR",1161950400,22.5,25,"JA"
14447,"HVAR",1162036800,22.5,23,"PV"
14447,"HVAR",1162123200,22.7,23,"PZ"
14447,"HVAR",1162209600,20.2,17,"JC"
14447,"HVAR",1162296000,21.5,20,"LU"
14447,"HVAR",1162382400,18.5,16,"RC"
14447,"HVAR",1162468800,16,11,"AS"
14447,"HVAR",1162555200,10.4,8,"0"
14447,"HVAR",1162641600,11.4,8,"PV"
14447,"HVAR",1162728000,16.3,11,"JK"
14447,"HVAR",1162814400,18,16,"RC"
14447,"HVAR",1162900800,19.8,17,"PV"
14447,"HVAR",1162987200,20.4,16,"AS"
14447,"HVAR",1163073600,20.2,17,"LU"
14447,"HVAR",1163160000,17.4,15,"PV"
14447,"HVAR",1163246400,16,12,"MV"
14447,"HVAR",1163332800,15.5,13,"JK"
14447,"HVAR",1163419200,17,15,"RC"
14447,"HVAR",1163505600,17.3,16,"LX"
14447,"HVAR",1163592000,18.5,17,"RC"
14447,"HVAR",1163678400,17.1,17,"RC"
14447,"HVAR",1163764800,18.5,17,"JK"
14447,"HVAR",1163851200,18.5,16,"JC"
14447,"HVAR",1163937600,20.5,17,"JK"
14447,"HVAR",1164024000,17,16,"RC"
14447,"HVAR",1164110400,18,15,"JA"
14447,"HVAR",1164196800,16.8,14,"PB"
14447,"HVAR",1164283200,15.1,12,"JC"
14447,"HVAR",1164369600,16.5,16,"PV"
14447,"HVAR",1164456000,17.3,17,"JA"
14447,"HVAR",1164542400,18.4,15,"JK"
14447,"HVAR",1164628800,19.3,15,"LU"
14447,"HVAR",1164715200,17.2,16,"LU"
14447,"HVAR",1164801600,17.2,14,"JC"
14447,"HVAR",1164888000,19.4,17,"JA"
14447,"HVAR",1164974400,18.5,15,"LU"
14447,"HVAR",1165060800,15.8,15,"LU"
14447,"HVAR",1165147200,NA,15,"LU"
14447,"HVAR",1165233600,16,14,"RC"
14447,"HVAR",1165320000,17.3,13,"JK"
14447,"HVAR",1165406400,16.1,14,"PB"
14447,"HVAR",1165492800,16.5,14,"JA"
14447,"HVAR",1165579200,17.4,14,"LX"
14447,"HVAR",1165665600,NA,15,"PZ"
14447,"HVAR",1165752000,18,15,"RC"
14447,"HVAR",1165838400,12.1,14,"JK"
14447,"HVAR",1165924800,15.5,13,"PV"
14447,"HVAR",1166011200,16.5,12,"JK"
14447,"HVAR",1166097600,17.3,15,"LX"
14447,"HVAR",1166184000,NA,15,"LU"
14447,"HVAR",1166270400,15.5,13,"LU"
14447,"HVAR",1166356800,NA,12,"PV"
14447,"HVAR",1166443200,15.4,11,"PZ"
14447,"HVAR",1166529600,10.2,9,"LX"
14447,"HVAR",1166616000,13.1,9,"PV"
14447,"HVAR",1166702400,13,9,"RC"
14447,"HVAR",1166788800,13.5,9,"PZ"
14447,"HVAR",1166875200,14,11,"AS"
14447,"HVAR",1166961600,14.3,11,"RC"
14447,"HVAR",1167048000,17.1,11,"JC"
14447,"HVAR",1167134400,13.4,10,"LU"
14447,"HVAR",1167220800,NA,9,"AS"
14447,"HVAR",1167307200,12,9,"AS"
14447,"HVAR",1167393600,13.8,9,"PB"
14447,"HVAR",1167480000,14.4,11,"RC"
14447,"HVAR",1167566400,12.4,10,"JK"
15420,"BUKUREST",1157112000,23.6,23,"JA"
15420,"BUKUREST",1157198400,25.3,24,"JK"
15420,"BUKUREST",1157284800,27,25,"PV"
15420,"BUKUREST",1157371200,31.4,28,"JK"
15420,"BUKUREST",1157457600,31.2,29,"LU"
15420,"BUKUREST",1157544000,27.8,25,"PB"
15420,"BUKUREST",1157630400,28.3,26,"PZ"
15420,"BUKUREST",1157716800,30.1,26,"JK"
15420,"BUKUREST",1157803200,20.2,27,"LX"
15420,"BUKUREST",1157889600,24.5,24,"JC"
15420,"BUKUREST",1157976000,24.8,23,"LU"
15420,"BUKUREST",1158062400,26.2,22,"PZ"
15420,"BUKUREST",1158148800,26,25,"LX"
15420,"BUKUREST",1158235200,26.4,25,"RC"
15420,"BUKUREST",1158321600,25.2,25,"RC"
15420,"BUKUREST",1158408000,25.9,26,"PV"
15420,"BUKUREST",1158494400,25.6,24,"JC"
15420,"BUKUREST",1158580800,23.4,23,"RC"
15420,"BUKUREST",1158667200,24.9,25,"JA"
15420,"BUKUREST",1158753600,25.9,21,"JK"
15420,"BUKUREST",1158840000,27.3,21,"ML"
15420,"BUKUREST",1158926400,19.2,16,"ML"
15420,"BUKUREST",1159012800,13.9,17,"JC"
15420,"BUKUREST",1159099200,23.4,19,"PZ"
15420,"BUKUREST",1159185600,27.2,19,"PB"
15420,"BUKUREST",1159272000,25,23,"LU"
15420,"BUKUREST",1159358400,17.4,22,"PZ"
15420,"BUKUREST",1159444800,19.3,17,"JC"
15420,"BUKUREST",1159531200,24.4,22,"RC"
15420,"BUKUREST",1159617600,24,19,"PV"
15420,"BUKUREST",1159704000,24.8,21,"PB"
15420,"BUKUREST",1159790400,25.7,24,"LX"
15420,"BUKUREST",1159876800,26.8,25,"LU"
15420,"BUKUREST",1159963200,30.5,29,"RC"
15420,"BUKUREST",1160049600,32.1,26,"LU"
15420,"BUKUREST",1160136000,19.9,21,"JK"
15420,"BUKUREST",1160222400,18.3,16,"PV"
15420,"BUKUREST",1160308800,18.6,17,"RC"
15420,"BUKUREST",1160395200,19,17,"JA"
15420,"BUKUREST",1160481600,21.1,19,"JC"
15420,"BUKUREST",1160568000,19.8,19,"JK"
15420,"BUKUREST",1160654400,20,18,"PB"
15420,"BUKUREST",1160740800,19.5,20,"PV"
15420,"BUKUREST",1160827200,18.6,18,"LU"
15420,"BUKUREST",1160913600,19.6,17,"PZ"
15420,"BUKUREST",1.161e+09,14.3,15,"JA"
15420,"BUKUREST",1161086400,10.2,13,"RC"
15420,"BUKUREST",1161172800,12.8,10,"JA"
15420,"BUKUREST",1161259200,13.1,11,"PZ"
15420,"BUKUREST",1161345600,13.8,11,"JK"
15420,"BUKUREST",1161432000,18.6,17,"JA"
15420,"BUKUREST",1161518400,18.3,16,"JC"
15420,"BUKUREST",1161604800,22.4,19,"LX"
15420,"BUKUREST",1161691200,25.1,20,"JC"
